0.037699,-0.076794,0.064228
0.048171,-0.068417,0.070511
0.060039,-0.050265,0.074002
0.062134,-0.040492,0.074700
0.061436,-0.034907,0.069813
0.062134,-0.024435,0.069115
0.059341,-0.015359,0.073304
0.055152,-0.006283,0.079587
0.052360,0.003491,0.087266
0.053756,0.030020,0.096342
0.046775,0.045379,0.111003
0.046775,0.065624,0.117984
0.041888,0.080285,0.122173
0.037001,0.093550,0.119381
0.040492,0.101927,0.114494
0.037699,0.124966,0.104720
0.037699,0.134041,0.102625
0.039794,0.152891,0.099833
0.039095,0.172439,0.101229
0.039095,0.185005,0.099833
0.043982,0.205949,0.099833
0.039794,0.227591,0.094248
0.039095,0.245044,0.089361
0.036303,0.255516,0.092852
0.028623,0.272969,0.087965
0.018151,0.285536,0.086568
0.008378,0.293913,0.080983
-0.001396,0.304385,0.068417
-0.009774,0.313461,0.060039
-0.016057,0.319046,0.053756
-0.019548,0.327424,0.055851
-0.020246,0.330216,0.064228
-0.011868,0.335103,0.078889
-0.002793,0.337198,0.099833
0.004189,0.335801,0.119381
0.009076,0.332311,0.127060
0.009774,0.328820,0.127060
0.004887,0.335103,0.113097
0.000698,0.335801,0.102625
-0.011170,0.333009,0.085172
-0.016755,0.326028,0.063530
-0.025133,0.318348,0.041190
-0.040492,0.308574,0.023736
-0.053058,0.299498,0.008378
-0.059341,0.289027,-0.004189
-0.064926,0.281347,-0.018850
-0.069115,0.272969,-0.020246
-0.074700,0.265988,-0.023736
-0.078191,0.261101,-0.020246
-0.080285,0.258309,-0.007679
-0.084474,0.256912,0.012566
-0.080983,0.245742,0.034208
-0.071908,0.240855,0.061436
-0.068417,0.235969,0.078889
-0.063530,0.231082,0.090059
-0.062134,0.227591,0.092852
-0.071908,0.222704,0.087266
-0.080285,0.217817,0.074700
-0.084474,0.208043,0.067021
-0.087965,0.198269,0.057247
-0.086568,0.187099,0.047473
-0.094946,0.174533,0.032114
-0.106116,0.164061,0.004189
-0.117984,0.155683,-0.023038
-0.127758,0.146608,-0.037699
-0.139626,0.143815,-0.046775
-0.137532,0.135438,-0.043982
-0.136834,0.132645,-0.027925
-0.132645,0.127060,-0.002094
-0.119381,0.130551,0.034208
-0.117286,0.122173,0.056549
-0.113097,0.121475,0.083776
-0.113795,0.120079,0.100531
-0.121475,0.118682,0.095644
-0.128456,0.117286,0.082380
-0.129852,0.115192,0.075398
-0.124966,0.115890,0.062832
-0.118682,0.117286,0.058643
-0.105418,0.116588,0.062832
-0.087965,0.122871,0.069813
-0.070511,0.120079,0.080983
-0.057945,0.117984,0.089361
-0.049567,0.118682,0.097040
-0.045379,0.111003,0.095644
-0.041190,0.111701,0.098437
-0.043284,0.113097,0.101927
-0.045379,0.115192,0.102625
-0.050964,0.117286,0.110305
-0.051662,0.120777,0.120777
-0.057945,0.122871,0.131249
-0.066323,0.129852,0.147306
-0.074002,0.138230,0.153589
-0.081681,0.148702,0.152193
-0.080983,0.153589,0.157778
-0.087965,0.162665,0.162665
-0.090059,0.168250,0.161967
-0.093550,0.168250,0.158476
-0.094946,0.168250,0.152193
-0.093550,0.168250,0.154985
-0.092852,0.172439,0.164759
-0.096342,0.171740,0.178024
-0.102625,0.177325,0.184307
-0.110305,0.193382,0.189194
-0.115192,0.204553,0.191288
-0.115192,0.219911,0.193382
-0.119381,0.230383,0.188496
-0.126362,0.237365,0.187099
-0.143815,0.235270,0.181514
-0.164061,0.232478,0.178024
-0.182212,0.235969,0.175929
-0.189194,0.242252,0.173137
-0.196873,0.254120,0.166155
-0.198968,0.263894,0.164061
-0.198968,0.274366,0.165457
-0.202458,0.290423,0.169646
-0.197571,0.297404,0.180816
-0.185005,0.302291,0.191986
-0.173137,0.307876,0.198269
-0.159174,0.316952,0.200364
-0.154985,0.317650,0.194779
-0.152891,0.322537,0.186401
-0.149400,0.329518,0.181514
-0.148702,0.333707,0.180816
-0.141721,0.339990,0.186401
-0.129852,0.349764,0.193382
-0.115890,0.349764,0.205251
-0.108909,0.357443,0.213628
-0.111701,0.366519,0.209440
-0.115890,0.367217,0.194081
-0.118682,0.368614,0.161967
-0.114494,0.367217,0.129852
-0.109607,0.363727,0.104720
-0.100531,0.358840,0.086568
-0.088663,0.358142,0.078889
-0.074002,0.368614,0.080983
-0.061436,0.366519,0.094248
-0.049567,0.364425,0.101229
-0.043284,0.370708,0.102625
-0.043982,0.366519,0.104022
-0.052360,0.365821,0.106814
-0.062832,0.370708,0.113795
-0.070511,0.372802,0.120777
-0.071908,0.372802,0.130551
-0.076794,0.376293,0.134739
-0.077493,0.374897,0.127758
-0.084474,0.371406,0.113795
-0.083078,0.358840,0.098437
-0.076794,0.342783,0.079587
-0.067719,0.326726,0.062832
-0.060039,0.319744,0.052360
-0.050964,0.314159,0.038397
-0.039095,0.296008,0.023736
-0.023038,0.277856,0.015359
-0.012566,0.258309,0.010472
0.000000,0.235969,0.012566
0.011868,0.218515,0.015359
0.021642,0.210138,0.030020
0.023736,0.207345,0.044680
0.025831,0.207345,0.057945
0.027227,0.198269,0.068417
0.020944,0.190590,0.078889
0.015359,0.175231,0.081681
0.006981,0.152193,0.078889
-0.006981,0.136834,0.078191
-0.021642,0.120777,0.069813
-0.039794,0.108210,0.055851
-0.063530,0.097040,0.032114
-0.080285,0.089361,0.010472
-0.085172,0.076096,-0.006981
-0.085172,0.066323,-0.025133
-0.083776,0.060737,-0.035605
-0.084474,0.052360,-0.039794
-0.081681,0.050265,-0.033510
-0.076794,0.039095,-0.020246
-0.072606,0.033510,-0.010472
-0.071209,0.023736,-0.004189
-0.078889,0.020944,0.000698
-0.083078,0.014661,0.002094
-0.086568,0.006981,0.010472
-0.093550,0.000000,0.005585
-0.100531,-0.006981,0.005585
-0.099135,-0.018850,0.002793
-0.092852,-0.019548,-0.007679
-0.078889,-0.027925,-0.012566
-0.057945,-0.027925,-0.016057
-0.029322,-0.030020,-0.014661
-0.002094,-0.023038,-0.004189
0.020944,-0.025133,0.001396
0.041888,-0.034907,0.006981
0.062832,-0.035605,0.012566
0.078191,-0.044680,0.020944
0.087965,-0.050964,0.023736
0.084474,-0.050265,0.037699
0.076096,-0.052360,0.048869
0.059341,-0.053756,0.054454
0.030718,-0.048171,0.060039
0.008378,-0.053756,0.060737
-0.009076,-0.059341,0.060039
-0.023736,-0.066323,0.050265
-0.039794,-0.060039,0.041888
-0.038397,-0.056549,0.034907
-0.035605,-0.053058,0.033510
-0.025133,-0.048869,0.030020
-0.009774,-0.047473,0.034208
0.007679,-0.053756,0.045379
0.033510,-0.057945,0.071908
0.069115,-0.067021,0.098437
0.087965,-0.072606,0.124966
0.092153,-0.079587,0.138928
0.094248,-0.078191,0.139626
0.083776,-0.076096,0.132645
0.074700,-0.072606,0.118682
0.069813,-0.072606,0.097738
0.055152,-0.071209,0.076096
0.041190,-0.067021,0.053058
0.023736,-0.065624,0.026529
0.002793,-0.065624,0.010472
-0.009076,-0.071209,0.002094
-0.011170,-0.080285,0.010472
-0.000698,-0.090059,0.032114
0.016755,-0.093550,0.064926
0.037699,-0.086568,0.097738
0.061436,-0.076794,0.127060
0.079587,-0.062832,0.150098
0.097040,-0.051662,0.164759
0.111701,-0.053756,0.165457
0.121475,-0.062832,0.153589
0.122871,-0.075398,0.120777
0.108909,-0.084474,0.079587
0.089361,-0.094946,0.034907
0.071209,-0.095644,0.000000
0.056549,-0.088663,-0.032114
0.047473,-0.095644,-0.052360
0.049567,-0.104022,-0.055152
0.062832,-0.111003,-0.048171
0.080983,-0.122173,-0.037699
0.095644,-0.131249,-0.014661
0.112399,-0.127060,0.018850
0.129154,-0.116588,0.065624
0.144513,-0.112399,0.094248
0.150796,-0.099833,0.117286
0.148702,-0.087965,0.127060
0.144513,-0.084474,0.131947
0.127060,-0.087965,0.118682
0.098437,-0.090059,0.101229
0.065624,-0.101229,0.076096
0.029322,-0.111701,0.046775
-0.002793,-0.119381,0.009076
-0.028623,-0.132645,-0.028623
-0.049567,-0.138230,-0.061436
-0.053058,-0.139626,-0.072606
-0.048171,-0.137532,-0.080285
-0.035605,-0.139626,-0.071908
-0.018151,-0.145211,-0.058643
0.008378,-0.149400,-0.030718
0.030718,-0.159174,-0.000698
0.043982,-0.163363,0.027925
0.043982,-0.164759,0.049567
0.045379,-0.165457,0.071209
0.039095,-0.159174,0.085870
0.022340,-0.156382,0.107512
-0.004887,-0.159174,0.109607
-0.039095,-0.161967,0.101927
-0.069813,-0.175231,0.074002
-0.109607,-0.191288,0.042586
-0.136136,-0.199666,0.003491
-0.154985,-0.209440,-0.031416
-0.159174,-0.219911,-0.056549
-0.158476,-0.228987,-0.071908
-0.136136,-0.245044,-0.060039
-0.101229,-0.259007,-0.025831
-0.043982,-0.273668,0.003491
0.031416,-0.287630,0.041190
0.090059,-0.291121,0.078889
0.139626,-0.300197,0.114494
0.174533,-0.308574,0.151495
0.194081,-0.314857,0.187099
0.203156,-0.328122,0.219911
0.197571,-0.344877,0.240157
0.175231,-0.353953,0.248535
0.148004,-0.370708,0.237365
0.113097,-0.379784,0.217817
0.083078,-0.383274,0.207345
0.057247,-0.386067,0.207345
0.041190,-0.393048,0.214326
0.034907,-0.402124,0.220610
0.039095,-0.407709,0.229685
0.047473,-0.419577,0.232478
0.062832,-0.424464,0.234572
0.079587,-0.433540,0.238761
0.091455,-0.438427,0.242950
0.100531,-0.442615,0.241554
0.098437,-0.445408,0.226195
0.091455,-0.454484,0.212232
0.092852,-0.455880,0.211534
0.088663,-0.451691,0.210836
0.083078,-0.450295,0.212232
0.080285,-0.439823,0.217119
0.074002,-0.425162,0.230383
0.064926,-0.411898,0.240855
0.052360,-0.408407,0.248535
0.039794,-0.393746,0.255516
0.027227,-0.397935,0.252724
0.018151,-0.403520,0.231082
0.007679,-0.402124,0.207345
0.001396,-0.395143,0.185703
-0.001396,-0.388859,0.164759
-0.003491,-0.383972,0.141721
-0.004189,-0.368614,0.122173
-0.000698,-0.354651,0.106116
0.002094,-0.339990,0.097040
0.004189,-0.327424,0.092153
0.009774,-0.317650,0.093550
0.008378,-0.310669,0.097738
0.008378,-0.291819,0.106116
0.005585,-0.276460,0.099833
-0.003491,-0.265290,0.095644
-0.011170,-0.256214,0.084474
-0.025133,-0.247837,0.073304
-0.035605,-0.242950,0.056549
-0.046775,-0.235969,0.038397
-0.053756,-0.226195,0.010472
-0.055851,-0.219911,-0.016057
-0.054454,-0.208741,-0.041888
-0.054454,-0.198269,-0.057945
-0.050964,-0.182911,-0.074002
-0.040492,-0.172439,-0.075398
-0.027227,-0.161268,-0.074002
-0.006981,-0.150098,-0.062832
0.009774,-0.148004,-0.053756
0.027925,-0.134739,-0.043982
0.037699,-0.129154,-0.039095
0.046775,-0.124966,-0.035605
0.048171,-0.113795,-0.038397
0.048171,-0.105418,-0.043284
0.048869,-0.102625,-0.053756
0.049567,-0.096342,-0.060039
0.049567,-0.091455,-0.069813
0.055851,-0.087266,-0.078191
0.062832,-0.080285,-0.075398
0.069115,-0.074002,-0.062832
0.083776,-0.067021,-0.053756
0.094946,-0.058643,-0.029322
0.106814,-0.044680,-0.010472
0.108909,-0.036303,0.009076
0.111003,-0.032812,0.020944
0.111003,-0.020246,0.026529
0.112399,-0.018850,0.032114
0.115192,-0.013963,0.037001
0.120079,-0.007679,0.038397
0.128456,0.005585,0.040492
0.136834,0.011868,0.043284
0.146608,0.018151,0.043982
0.153589,0.028623,0.039095
0.152193,0.025133,0.036303
0.153589,0.026529,0.032114
